InstanceType,CurrentGeneration,FreeTierEligible,SupportedUsageClasses,SupportedRootDeviceTypes,SupportedVirtualizationTypes,BareMetal,Hypervisor,ProcessorInfo,VCpuInfo,MemoryInfo,InstanceStorageSupported,EbsInfo,NetworkInfo,PlacementGroupInfo,HibernationSupported,BurstablePerformanceSupported,DedicatedHostsSupported,AutoRecoverySupported,SupportedBootModes,InstanceStorageInfo,GpuInfo,InferenceAcceleratorInfo,Region,PricePerHour,GpuName,GpuCount,FpgaInfo
c1.medium,False,False,"['on-demand', 'spot']","['ebs', 'instance-store']","['hvm', 'paravirtual']",False,xen,"{'SupportedArchitectures': ['i386', 'x86_64']}","{'DefaultVCpus': 2, 'DefaultCores': 2, 'DefaultThreadsPerCore': 1}",{'SizeInMiB': 1740},True,"{'EbsOptimizedSupport': 'unsupported', 'EncryptionSupport': 'unsupported', 'NvmeSupport': 'unsupported'}","{'NetworkPerformance': 'Moderate', 'MaximumNetworkInterfaces': 2, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Moderate', 'MaximumNetworkInterfaces': 2}], 'Ipv4AddressesPerInterface': 6, 'Ipv6AddressesPerInterface': 0, 'Ipv6Supported': False, 'EnaSupport': 'unsupported', 'EfaSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",False,False,False,False,['legacy-bios'],"{'TotalSizeInGB': 350, 'Disks': [{'SizeInGB': 350, 'Count': 1, 'Type': 'hdd'}], 'NvmeSupport': 'unsupported'}",,,us-west-2,0.13,,,
c1.xlarge,False,False,"['on-demand', 'spot']","['ebs', 'instance-store']","['hvm', 'paravirtual']",False,xen,{'SupportedArchitectures': ['x86_64']},"{'DefaultVCpus': 8, 'DefaultCores': 8, 'DefaultThreadsPerCore': 1}",{'SizeInMiB': 7168},True,"{'EbsOptimizedSupport': 'supported', 'EncryptionSupport': 'unsupported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 1000, 'BaselineThroughputInMBps': 125.0, 'BaselineIops': 8000, 'MaximumBandwidthInMbps': 1000, 'MaximumThroughputInMBps': 125.0, 'MaximumIops': 8000}, 'NvmeSupport': 'unsupported'}","{'NetworkPerformance': 'High', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'High', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 0, 'Ipv6Supported': False, 'EnaSupport': 'unsupported', 'EfaSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",False,False,False,False,['legacy-bios'],"{'TotalSizeInGB': 1680, 'Disks': [{'SizeInGB': 420, 'Count': 4, 'Type': 'hdd'}], 'NvmeSupport': 'unsupported'}",,,us-east-1,0.52,,,
c1.xlarge,False,False,"['on-demand', 'spot']","['ebs', 'instance-store']","['hvm', 'paravirtual']",False,xen,{'SupportedArchitectures': ['x86_64']},"{'DefaultVCpus': 8, 'DefaultCores': 8, 'DefaultThreadsPerCore': 1}",{'SizeInMiB': 7168},True,"{'EbsOptimizedSupport': 'supported', 'EncryptionSupport': 'unsupported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 1000, 'BaselineThroughputInMBps': 125.0, 'BaselineIops': 8000, 'MaximumBandwidthInMbps': 1000, 'MaximumThroughputInMBps': 125.0, 'MaximumIops': 8000}, 'NvmeSupport': 'unsupported'}","{'NetworkPerformance': 'High', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'High', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 0, 'Ipv6Supported': False, 'EnaSupport': 'unsupported', 'EfaSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",False,False,False,False,['legacy-bios'],"{'TotalSizeInGB': 1680, 'Disks': [{'SizeInGB': 420, 'Count': 4, 'Type': 'hdd'}], 'NvmeSupport': 'unsupported'}",,,us-west-1,0.592,,,
c1.xlarge,False,False,"['on-demand', 'spot']","['ebs', 'instance-store']","['hvm', 'paravirtual']",False,xen,{'SupportedArchitectures': ['x86_64']},"{'DefaultVCpus': 8, 'DefaultCores': 8, 'DefaultThreadsPerCore': 1}",{'SizeInMiB': 7168},True,"{'EbsOptimizedSupport': 'supported', 'EncryptionSupport': 'unsupported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 1000, 'BaselineThroughputInMBps': 125.0, 'BaselineIops': 8000, 'MaximumBandwidthInMbps': 1000, 'MaximumThroughputInMBps': 125.0, 'MaximumIops': 8000}, 'NvmeSupport': 'unsupported'}","{'NetworkPerformance': 'High', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'High', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 0, 'Ipv6Supported': False, 'EnaSupport': 'unsupported', 'EfaSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",False,False,False,False,['legacy-bios'],"{'TotalSizeInGB': 1680, 'Disks': [{'SizeInGB': 420, 'Count': 4, 'Type': 'hdd'}], 'NvmeSupport': 'unsupported'}",,,us-west-2,0.52,,,
c3.2xlarge,False,False,"['on-demand', 'spot']","['ebs', 'instance-store']","['hvm', 'paravirtual']",False,xen,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.8}","{'DefaultVCpus': 8, 'DefaultCores': 4, 'DefaultThreadsPerCore': 2, 'ValidCores': [1, 2, 3, 4], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 15360},True,"{'EbsOptimizedSupport': 'supported', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 1000, 'BaselineThroughputInMBps': 125.0, 'BaselineIops': 8000, 'MaximumBandwidthInMbps': 1000, 'MaximumThroughputInMBps': 125.0, 'MaximumIops': 8000}, 'NvmeSupport': 'unsupported'}","{'NetworkPerformance': 'High', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'High', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 15, 'Ipv6Supported': True, 'EnaSupport': 'unsupported', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",True,False,True,True,['legacy-bios'],"{'TotalSizeInGB': 160, 'Disks': [{'SizeInGB': 80, 'Count': 2, 'Type': 'ssd'}], 'NvmeSupport': 'unsupported'}",,,us-east-1,0.42,,,
c3.2xlarge,False,False,"['on-demand', 'spot']","['ebs', 'instance-store']","['hvm', 'paravirtual']",False,xen,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.8}","{'DefaultVCpus': 8, 'DefaultCores': 4, 'DefaultThreadsPerCore': 2, 'ValidCores': [1, 2, 3, 4], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 15360},True,"{'EbsOptimizedSupport': 'supported', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 1000, 'BaselineThroughputInMBps': 125.0, 'BaselineIops': 8000, 'MaximumBandwidthInMbps': 1000, 'MaximumThroughputInMBps': 125.0, 'MaximumIops': 8000}, 'NvmeSupport': 'unsupported'}","{'NetworkPerformance': 'High', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'High', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 15, 'Ipv6Supported': True, 'EnaSupport': 'unsupported', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",True,False,True,True,['legacy-bios'],"{'TotalSizeInGB': 160, 'Disks': [{'SizeInGB': 80, 'Count': 2, 'Type': 'ssd'}], 'NvmeSupport': 'unsupported'}",,,us-west-1,0.478,,,
c3.2xlarge,False,False,"['on-demand', 'spot']","['ebs', 'instance-store']","['hvm', 'paravirtual']",False,xen,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.8}","{'DefaultVCpus': 8, 'DefaultCores': 4, 'DefaultThreadsPerCore': 2, 'ValidCores': [1, 2, 3, 4], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 15360},True,"{'EbsOptimizedSupport': 'supported', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 1000, 'BaselineThroughputInMBps': 125.0, 'BaselineIops': 8000, 'MaximumBandwidthInMbps': 1000, 'MaximumThroughputInMBps': 125.0, 'MaximumIops': 8000}, 'NvmeSupport': 'unsupported'}","{'NetworkPerformance': 'High', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'High', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 15, 'Ipv6Supported': True, 'EnaSupport': 'unsupported', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",True,False,True,True,['legacy-bios'],"{'TotalSizeInGB': 160, 'Disks': [{'SizeInGB': 80, 'Count': 2, 'Type': 'ssd'}], 'NvmeSupport': 'unsupported'}",,,us-west-2,0.42,,,
c3.4xlarge,False,False,"['on-demand', 'spot']","['ebs', 'instance-store']","['hvm', 'paravirtual']",False,xen,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.8}","{'DefaultVCpus': 16, 'DefaultCores': 8, 'DefaultThreadsPerCore': 2, 'ValidCores': [1, 2, 3, 4, 5, 6, 7, 8], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 30720},True,"{'EbsOptimizedSupport': 'supported', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 2000, 'BaselineThroughputInMBps': 250.0, 'BaselineIops': 16000, 'MaximumBandwidthInMbps': 2000, 'MaximumThroughputInMBps': 250.0, 'MaximumIops': 16000}, 'NvmeSupport': 'unsupported'}","{'NetworkPerformance': 'High', 'MaximumNetworkInterfaces': 8, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'High', 'MaximumNetworkInterfaces': 8}], 'Ipv4AddressesPerInterface': 30, 'Ipv6AddressesPerInterface': 30, 'Ipv6Supported': True, 'EnaSupport': 'unsupported', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",True,False,True,True,['legacy-bios'],"{'TotalSizeInGB': 320, 'Disks': [{'SizeInGB': 160, 'Count': 2, 'Type': 'ssd'}], 'NvmeSupport': 'unsupported'}",,,us-east-1,0.84,,,
c3.4xlarge,False,False,"['on-demand', 'spot']","['ebs', 'instance-store']","['hvm', 'paravirtual']",False,xen,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.8}","{'DefaultVCpus': 16, 'DefaultCores': 8, 'DefaultThreadsPerCore': 2, 'ValidCores': [1, 2, 3, 4, 5, 6, 7, 8], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 30720},True,"{'EbsOptimizedSupport': 'supported', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 2000, 'BaselineThroughputInMBps': 250.0, 'BaselineIops': 16000, 'MaximumBandwidthInMbps': 2000, 'MaximumThroughputInMBps': 250.0, 'MaximumIops': 16000}, 'NvmeSupport': 'unsupported'}","{'NetworkPerformance': 'High', 'MaximumNetworkInterfaces': 8, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'High', 'MaximumNetworkInterfaces': 8}], 'Ipv4AddressesPerInterface': 30, 'Ipv6AddressesPerInterface': 30, 'Ipv6Supported': True, 'EnaSupport': 'unsupported', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",True,False,True,True,['legacy-bios'],"{'TotalSizeInGB': 320, 'Disks': [{'SizeInGB': 160, 'Count': 2, 'Type': 'ssd'}], 'NvmeSupport': 'unsupported'}",,,us-west-1,0.956,,,
c3.4xlarge,False,False,"['on-demand', 'spot']","['ebs', 'instance-store']","['hvm', 'paravirtual']",False,xen,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.8}","{'DefaultVCpus': 16, 'DefaultCores': 8, 'DefaultThreadsPerCore': 2, 'ValidCores': [1, 2, 3, 4, 5, 6, 7, 8], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 30720},True,"{'EbsOptimizedSupport': 'supported', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 2000, 'BaselineThroughputInMBps': 250.0, 'BaselineIops': 16000, 'MaximumBandwidthInMbps': 2000, 'MaximumThroughputInMBps': 250.0, 'MaximumIops': 16000}, 'NvmeSupport': 'unsupported'}","{'NetworkPerformance': 'High', 'MaximumNetworkInterfaces': 8, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'High', 'MaximumNetworkInterfaces': 8}], 'Ipv4AddressesPerInterface': 30, 'Ipv6AddressesPerInterface': 30, 'Ipv6Supported': True, 'EnaSupport': 'unsupported', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",True,False,True,True,['legacy-bios'],"{'TotalSizeInGB': 320, 'Disks': [{'SizeInGB': 160, 'Count': 2, 'Type': 'ssd'}], 'NvmeSupport': 'unsupported'}",,,us-west-2,0.84,,,
c3.8xlarge,False,False,"['on-demand', 'spot']","['ebs', 'instance-store']","['hvm', 'paravirtual']",False,xen,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.8}","{'DefaultVCpus': 32, 'DefaultCores': 16, 'DefaultThreadsPerCore': 2, 'ValidCores': [2, 4, 6, 8, 10, 12, 14, 16], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 61440},True,"{'EbsOptimizedSupport': 'unsupported', 'EncryptionSupport': 'supported', 'NvmeSupport': 'unsupported'}","{'NetworkPerformance': '10 Gigabit', 'MaximumNetworkInterfaces': 8, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': '10 Gigabit', 'MaximumNetworkInterfaces': 8}], 'Ipv4AddressesPerInterface': 30, 'Ipv6AddressesPerInterface': 30, 'Ipv6Supported': True, 'EnaSupport': 'unsupported', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",True,False,True,True,['legacy-bios'],"{'TotalSizeInGB': 640, 'Disks': [{'SizeInGB': 320, 'Count': 2, 'Type': 'ssd'}], 'NvmeSupport': 'unsupported'}",,,us-east-1,1.68,,,
c3.8xlarge,False,False,"['on-demand', 'spot']","['ebs', 'instance-store']","['hvm', 'paravirtual']",False,xen,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.8}","{'DefaultVCpus': 32, 'DefaultCores': 16, 'DefaultThreadsPerCore': 2, 'ValidCores': [2, 4, 6, 8, 10, 12, 14, 16], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 61440},True,"{'EbsOptimizedSupport': 'unsupported', 'EncryptionSupport': 'supported', 'NvmeSupport': 'unsupported'}","{'NetworkPerformance': '10 Gigabit', 'MaximumNetworkInterfaces': 8, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': '10 Gigabit', 'MaximumNetworkInterfaces': 8}], 'Ipv4AddressesPerInterface': 30, 'Ipv6AddressesPerInterface': 30, 'Ipv6Supported': True, 'EnaSupport': 'unsupported', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",True,False,True,True,['legacy-bios'],"{'TotalSizeInGB': 640, 'Disks': [{'SizeInGB': 320, 'Count': 2, 'Type': 'ssd'}], 'NvmeSupport': 'unsupported'}",,,us-west-1,1.912,,,
c3.8xlarge,False,False,"['on-demand', 'spot']","['ebs', 'instance-store']","['hvm', 'paravirtual']",False,xen,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.8}","{'DefaultVCpus': 32, 'DefaultCores': 16, 'DefaultThreadsPerCore': 2, 'ValidCores': [2, 4, 6, 8, 10, 12, 14, 16], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 61440},True,"{'EbsOptimizedSupport': 'unsupported', 'EncryptionSupport': 'supported', 'NvmeSupport': 'unsupported'}","{'NetworkPerformance': '10 Gigabit', 'MaximumNetworkInterfaces': 8, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': '10 Gigabit', 'MaximumNetworkInterfaces': 8}], 'Ipv4AddressesPerInterface': 30, 'Ipv6AddressesPerInterface': 30, 'Ipv6Supported': True, 'EnaSupport': 'unsupported', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",True,False,True,True,['legacy-bios'],"{'TotalSizeInGB': 640, 'Disks': [{'SizeInGB': 320, 'Count': 2, 'Type': 'ssd'}], 'NvmeSupport': 'unsupported'}",,,us-west-2,1.68,,,
c3.large,False,False,"['on-demand', 'spot']","['ebs', 'instance-store']","['hvm', 'paravirtual']",False,xen,"{'SupportedArchitectures': ['i386', 'x86_64'], 'SustainedClockSpeedInGhz': 2.8}","{'DefaultVCpus': 2, 'DefaultCores': 1, 'DefaultThreadsPerCore': 2, 'ValidCores': [1], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 3840},True,"{'EbsOptimizedSupport': 'unsupported', 'EncryptionSupport': 'supported', 'NvmeSupport': 'unsupported'}","{'NetworkPerformance': 'Moderate', 'MaximumNetworkInterfaces': 3, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Moderate', 'MaximumNetworkInterfaces': 3}], 'Ipv4AddressesPerInterface': 10, 'Ipv6AddressesPerInterface': 10, 'Ipv6Supported': True, 'EnaSupport': 'unsupported', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",True,False,True,True,['legacy-bios'],"{'TotalSizeInGB': 32, 'Disks': [{'SizeInGB': 16, 'Count': 2, 'Type': 'ssd'}], 'NvmeSupport': 'unsupported'}",,,us-east-1,0.105,,,
c3.large,False,False,"['on-demand', 'spot']","['ebs', 'instance-store']","['hvm', 'paravirtual']",False,xen,"{'SupportedArchitectures': ['i386', 'x86_64'], 'SustainedClockSpeedInGhz': 2.8}","{'DefaultVCpus': 2, 'DefaultCores': 1, 'DefaultThreadsPerCore': 2, 'ValidCores': [1], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 3840},True,"{'EbsOptimizedSupport': 'unsupported', 'EncryptionSupport': 'supported', 'NvmeSupport': 'unsupported'}","{'NetworkPerformance': 'Moderate', 'MaximumNetworkInterfaces': 3, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Moderate', 'MaximumNetworkInterfaces': 3}], 'Ipv4AddressesPerInterface': 10, 'Ipv6AddressesPerInterface': 10, 'Ipv6Supported': True, 'EnaSupport': 'unsupported', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",True,False,True,True,['legacy-bios'],"{'TotalSizeInGB': 32, 'Disks': [{'SizeInGB': 16, 'Count': 2, 'Type': 'ssd'}], 'NvmeSupport': 'unsupported'}",,,us-west-1,0.12,,,
c3.large,False,False,"['on-demand', 'spot']","['ebs', 'instance-store']","['hvm', 'paravirtual']",False,xen,"{'SupportedArchitectures': ['i386', 'x86_64'], 'SustainedClockSpeedInGhz': 2.8}","{'DefaultVCpus': 2, 'DefaultCores': 1, 'DefaultThreadsPerCore': 2, 'ValidCores': [1], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 3840},True,"{'EbsOptimizedSupport': 'unsupported', 'EncryptionSupport': 'supported', 'NvmeSupport': 'unsupported'}","{'NetworkPerformance': 'Moderate', 'MaximumNetworkInterfaces': 3, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Moderate', 'MaximumNetworkInterfaces': 3}], 'Ipv4AddressesPerInterface': 10, 'Ipv6AddressesPerInterface': 10, 'Ipv6Supported': True, 'EnaSupport': 'unsupported', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",True,False,True,True,['legacy-bios'],"{'TotalSizeInGB': 32, 'Disks': [{'SizeInGB': 16, 'Count': 2, 'Type': 'ssd'}], 'NvmeSupport': 'unsupported'}",,,us-west-2,0.105,,,
c3.xlarge,False,False,"['on-demand', 'spot']","['ebs', 'instance-store']","['hvm', 'paravirtual']",False,xen,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.8}","{'DefaultVCpus': 4, 'DefaultCores': 2, 'DefaultThreadsPerCore': 2, 'ValidCores': [1, 2], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 7680},True,"{'EbsOptimizedSupport': 'supported', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 500, 'BaselineThroughputInMBps': 62.5, 'BaselineIops': 4000, 'MaximumBandwidthInMbps': 500, 'MaximumThroughputInMBps': 62.5, 'MaximumIops': 4000}, 'NvmeSupport': 'unsupported'}","{'NetworkPerformance': 'Moderate', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Moderate', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 15, 'Ipv6Supported': True, 'EnaSupport': 'unsupported', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",True,False,True,True,['legacy-bios'],"{'TotalSizeInGB': 80, 'Disks': [{'SizeInGB': 40, 'Count': 2, 'Type': 'ssd'}], 'NvmeSupport': 'unsupported'}",,,us-east-1,0.21,,,
c3.xlarge,False,False,"['on-demand', 'spot']","['ebs', 'instance-store']","['hvm', 'paravirtual']",False,xen,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.8}","{'DefaultVCpus': 4, 'DefaultCores': 2, 'DefaultThreadsPerCore': 2, 'ValidCores': [1, 2], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 7680},True,"{'EbsOptimizedSupport': 'supported', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 500, 'BaselineThroughputInMBps': 62.5, 'BaselineIops': 4000, 'MaximumBandwidthInMbps': 500, 'MaximumThroughputInMBps': 62.5, 'MaximumIops': 4000}, 'NvmeSupport': 'unsupported'}","{'NetworkPerformance': 'Moderate', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Moderate', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 15, 'Ipv6Supported': True, 'EnaSupport': 'unsupported', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",True,False,True,True,['legacy-bios'],"{'TotalSizeInGB': 80, 'Disks': [{'SizeInGB': 40, 'Count': 2, 'Type': 'ssd'}], 'NvmeSupport': 'unsupported'}",,,us-west-1,0.239,,,
c3.xlarge,False,False,"['on-demand', 'spot']","['ebs', 'instance-store']","['hvm', 'paravirtual']",False,xen,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.8}","{'DefaultVCpus': 4, 'DefaultCores': 2, 'DefaultThreadsPerCore': 2, 'ValidCores': [1, 2], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 7680},True,"{'EbsOptimizedSupport': 'supported', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 500, 'BaselineThroughputInMBps': 62.5, 'BaselineIops': 4000, 'MaximumBandwidthInMbps': 500, 'MaximumThroughputInMBps': 62.5, 'MaximumIops': 4000}, 'NvmeSupport': 'unsupported'}","{'NetworkPerformance': 'Moderate', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Moderate', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 15, 'Ipv6Supported': True, 'EnaSupport': 'unsupported', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",True,False,True,True,['legacy-bios'],"{'TotalSizeInGB': 80, 'Disks': [{'SizeInGB': 40, 'Count': 2, 'Type': 'ssd'}], 'NvmeSupport': 'unsupported'}",,,us-west-2,0.21,,,
c4.2xlarge,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,xen,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.9}","{'DefaultVCpus': 8, 'DefaultCores': 4, 'DefaultThreadsPerCore': 2, 'ValidCores': [1, 2, 3, 4], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 15360},False,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 1000, 'BaselineThroughputInMBps': 125.0, 'BaselineIops': 8000, 'MaximumBandwidthInMbps': 1000, 'MaximumThroughputInMBps': 125.0, 'MaximumIops': 8000}, 'NvmeSupport': 'unsupported'}","{'NetworkPerformance': 'High', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'High', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 15, 'Ipv6Supported': True, 'EnaSupport': 'unsupported', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",True,False,True,True,['legacy-bios'],,,,us-east-1,0.398,,,
